refund_id,order_id,payment_id,refund_date,refund_type,refund_reason,amount,currency,status,gateway,gateway_reference,customer_id
REF_005019,ORD_147853,PAY_121439,2026-08-14T12:32:47,FULL,RETURNED_ORDER,2106.30,INR,SUCCESS,PayFlow,RF_00005019,CUST_003305
REF_005020,ORD_147862,PAY_121446,2026-09-05T17:28:46,FULL,CUSTOMER_REQUEST,336.18,INR,SUCCESS,PayFlow,RF_00005020,CUST_005486
REF_005021,ORD_147867,PAY_121450,2026-08-07T02:05:48,FULL,CUSTOMER_REQUEST,1820.62,INR,SUCCESS,PayFlow,RF_00005021,CUST_005444
REF_005022,ORD_147885,,2026-08-22T08:03:20,FULL,RETURNED_ORDER,1107.31,INR,SUCCESS,,,CUST_008207
REF_005023,ORD_147893,PAY_121471,2026-08-17T21:02:10,FULL,CUSTOMER_REQUEST,283.14,INR,SUCCESS,PayFlow,RF_00005023,CUST_007403
REF_005024,ORD_147924,,2026-09-13T04:59:46,FULL,RETURNED_ORDER,350.99,INR,SUCCESS,,,CUST_005268
REF_005025,ORD_147930,PAY_121498,2026-09-02T11:07:23,FULL,RETURNED_ORDER,701.90,INR,SUCCESS,PayFlow,RF_00005025,CUST_002542
REF_005026,ORD_147937,PAY_121504,2026-09-01T09:43:36,FULL,RETURNED_ORDER,321.37,INR,SUCCESS,PayFlow,RF_00005026,CUST_001239
REF_005027,ORD_147957,PAY_121517,2026-08-25T22:47:25,PARTIAL,CUSTOMER_REQUEST,1475.72,INR,SUCCESS,PayFlow,RF_00005027,CUST_007237
REF_005028,ORD_147988,PAY_121545,2026-08-26T06:39:37,FULL,RETURNED_ORDER,1118.29,INR,SUCCESS,PayFlow,RF_00005028,CUST_003763
REF_005029,ORD_147994,PAY_121551,2026-09-06T19:46:48,FULL,RETURNED_ORDER,636.53,INR,SUCCESS,PayFlow,RF_00005029,CUST_008297
REF_005030,ORD_148022,PAY_121578,2026-08-25T23:30:45,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00005030,CUST_000507
REF_005031,ORD_148041,PAY_121594,2026-09-03T05:12:00,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,PayFlow,RF_00005031,CUST_005749
REF_005032,ORD_148043,PAY_121596,2026-08-13T07:02:34,FULL,RETURNED_ORDER,626.58,INR,SUCCESS,PayFlow,RF_00005032,CUST_000689
REF_005033,ORD_148054,PAY_121603,2026-08-30T07:44:41,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00005033,CUST_004419
REF_005034,ORD_148070,PAY_121616,2026-08-29T23:42:07,FULL,RETURNED_ORDER,2677.42,INR,SUCCESS,PayFlow,RF_00005034,CUST_000823
REF_005035,ORD_148073,PAY_121619,2026-08-29T18:29:47,FULL,RETURNED_ORDER,517.01,INR,SUCCESS,PayFlow,RF_00005035,CUST_004249
REF_005036,ORD_148092,PAY_121632,2026-08-15T11:24:53,FULL,RETURNED_ORDER,927.78,INR,SUCCESS,PayFlow,RF_00005036,CUST_002356
REF_005037,ORD_148114,PAY_121650,2026-08-17T15:13:09,FULL,RETURNED_ORDER,532.18,INR,SUCCESS,PayFlow,RF_00005037,CUST_003082
REF_005038,ORD_148138,PAY_121671,2026-08-10T00:17:32,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,PayFlow,RF_00005038,CUST_002741
REF_005039,ORD_148165,,2026-08-27T11:10:22,FULL,RETURNED_ORDER,395.30,INR,SUCCESS,,,CUST_001013
REF_005040,ORD_148225,,2026-08-23T15:24:06,FULL,RETURNED_ORDER,657.41,INR,SUCCESS,,,CUST_003209
REF_005041,ORD_148246,PAY_121753,2026-08-30T15:03:21,FULL,RETURNED_ORDER,1399.08,INR,SUCCESS,PayFlow,RF_00005041,CUST_003912
REF_005042,ORD_148278,PAY_121782,2026-08-11T20:40:36,FULL,RETURNED_ORDER,546.34,INR,SUCCESS,PayFlow,RF_00005042,CUST_004211
REF_005043,ORD_148384,PAY_121871,2026-08-24T15:31:05,PARTIAL,CUSTOMER_REQUEST,271.40,INR,SUCCESS,PayFlow,RF_00005043,CUST_005056
REF_005044,ORD_148386,PAY_121872,2026-09-04T20:25:15,PARTIAL,CUSTOMER_REQUEST,139.35,INR,SUCCESS,PayFlow,RF_00005044,CUST_005165
REF_005045,ORD_148404,PAY_121887,2026-08-05T19:34:10,FULL,CUSTOMER_REQUEST,2600.64,INR,SUCCESS,PayFlow,RF_00005045,CUST_008255
REF_005046,ORD_148417,PAY_121900,2026-08-13T13:14:18,FULL,RETURNED_ORDER,1076.40,INR,SUCCESS,PayFlow,RF_00005046,CUST_007647
REF_005047,ORD_148420,PAY_121903,2026-08-30T22:04:20,FULL,RETURNED_ORDER,397.54,INR,SUCCESS,PayFlow,RF_00005047,CUST_006851
REF_005048,ORD_148421,PAY_121904,2026-08-18T23:50:27,FULL,RETURNED_ORDER,528.64,INR,SUCCESS,PayFlow,RF_00005048,CUST_000811
REF_005049,ORD_148447,PAY_121926,2026-08-20T15:23:27,FULL,RETURNED_ORDER,1440.78,INR,SUCCESS,PayFlow,RF_00005049,CUST_008415
REF_005050,ORD_148456,PAY_121933,2026-08-13T06:05:12,FULL,RETURNED_ORDER,4471.04,INR,SUCCESS,PayFlow,RF_00005050,CUST_007084
REF_005051,ORD_148495,PAY_121965,2026-08-18T01:01:10,FULL,CUSTOMER_REQUEST,586.83,INR,SUCCESS,PayFlow,RF_00005051,CUST_001831
REF_005052,ORD_148521,PAY_121984,2026-08-23T21:50:56,FULL,CUSTOMER_REQUEST,1459.87,INR,SUCCESS,PayFlow,RF_00005052,CUST_001011
REF_005053,ORD_148552,PAY_122011,2026-08-17T17:22:08,FULL,RETURNED_ORDER,765.82,INR,SUCCESS,PayFlow,RF_00005053,CUST_004065
REF_005054,ORD_148559,PAY_122018,2026-08-29T19:48:56,PARTIAL,CUSTOMER_REQUEST,469.09,INR,SUCCESS,PayFlow,RF_00005054,CUST_003841
REF_005055,ORD_148606,PAY_122060,2026-08-18T23:37:26,FULL,RETURNED_ORDER,379.61,INR,SUCCESS,PayFlow,RF_00005055,CUST_001784
REF_005056,ORD_148621,PAY_122075,2026-08-13T04:45:10,PARTIAL,CUSTOMER_REQUEST,268.12,INR,SUCCESS,PayFlow,RF_00005056,CUST_007937
REF_005057,ORD_148641,,2026-08-13T08:59:44,FULL,RETURNED_ORDER,759.63,INR,SUCCESS,,,CUST_003951
REF_005058,ORD_148660,PAY_122110,2026-08-24T22:11:22,FULL,CUSTOMER_REQUEST,732.66,INR,SUCCESS,PayFlow,RF_00005058,CUST_007774
REF_005059,ORD_148686,PAY_122132,2026-09-01T03:06:34,FULL,CUSTOMER_REQUEST,930.51,INR,SUCCESS,PayFlow,RF_00005059,CUST_000941
REF_005060,ORD_148708,PAY_122149,2026-08-21T07:45:09,FULL,RETURNED_ORDER,1893.37,INR,SUCCESS,PayFlow,RF_00005060,CUST_001911
REF_005061,ORD_148817,PAY_122237,2026-08-15T05:18:43,FULL,CUSTOMER_REQUEST,377.60,INR,SUCCESS,PayFlow,RF_00005061,CUST_005413
REF_005062,ORD_148887,PAY_122295,2026-08-23T12:19:59,FULL,RETURNED_ORDER,620.92,INR,SUCCESS,PayFlow,RF_00005062,CUST_001924
REF_005063,ORD_148918,PAY_122321,2026-08-15T03:49:04,FULL,CUSTOMER_REQUEST,5446.80,INR,SUCCESS,PayFlow,RF_00005063,CUST_005055
REF_005064,ORD_148932,PAY_122333,2026-08-09T03:07:09,FULL,CUSTOMER_REQUEST,2375.52,INR,SUCCESS,PayFlow,RF_00005064,CUST_003680
REF_005065,ORD_148943,PAY_122341,2026-09-12T23:56:27,FULL,RETURNED_ORDER,672.13,INR,SUCCESS,PayFlow,RF_00005065,CUST_005366
REF_005066,ORD_148961,PAY_122357,2026-08-13T03:00:37,FULL,CUSTOMER_REQUEST,596.02,INR,SUCCESS,PayFlow,RF_00005066,CUST_006624
REF_005067,ORD_148969,PAY_122363,2026-08-26T02:44:57,FULL,CUSTOMER_REQUEST,972.32,INR,SUCCESS,PayFlow,RF_00005067,CUST_000330
REF_005068,ORD_148993,PAY_122384,2026-08-20T20:00:19,FULL,CUSTOMER_REQUEST,1894.49,INR,SUCCESS,PayFlow,RF_00005068,CUST_002762
REF_005069,ORD_149033,PAY_122416,2026-08-10T00:19:51,PARTIAL,CUSTOMER_REQUEST,268.51,INR,SUCCESS,PayFlow,RF_00005069,CUST_000819
REF_005070,ORD_149040,PAY_122421,2026-08-14T11:55:53,FULL,RETURNED_ORDER,365.80,INR,SUCCESS,PayFlow,RF_00005070,CUST_002359
REF_005071,ORD_149066,PAY_122443,2026-08-27T01:14:54,FULL,RETURNED_ORDER,720.86,INR,SUCCESS,PayFlow,RF_00005071,CUST_007582
REF_005072,ORD_149124,,2026-08-30T00:23:20,FULL,RETURNED_ORDER,271.22,INR,SUCCESS,,,CUST_003315
REF_005073,ORD_149133,PAY_122494,2026-08-20T19:33:53,FULL,CUSTOMER_REQUEST,582.92,INR,SUCCESS,PayFlow,RF_00005073,CUST_005936
REF_005074,ORD_149169,PAY_122521,2026-08-08T16:01:09,FULL,CUSTOMER_REQUEST,383.50,INR,SUCCESS,PayFlow,RF_00005074,CUST_002919
REF_005075,ORD_149183,PAY_122532,2026-08-12T12:50:05,FULL,RETURNED_ORDER,390.58,INR,SUCCESS,PayFlow,RF_00005075,CUST_008148
REF_005076,ORD_149212,PAY_122557,2026-09-05T20:59:46,PARTIAL,CUSTOMER_REQUEST,1271.81,INR,SUCCESS,PayFlow,RF_00005076,CUST_002645
REF_005077,ORD_149234,PAY_122576,2026-09-02T21:12:25,PARTIAL,CUSTOMER_REQUEST,234.49,INR,SUCCESS,PayFlow,RF_00005077,CUST_003999
REF_005078,ORD_149255,PAY_122594,2026-08-09T23:09:17,FULL,CUSTOMER_REQUEST,745.76,INR,SUCCESS,PayFlow,RF_00005078,CUST_006243
REF_005079,ORD_149281,PAY_122617,2026-08-17T08:58:13,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00005079,CUST_001828
REF_005080,ORD_149318,,2026-08-23T04:39:29,FULL,RETURNED_ORDER,669.06,INR,SUCCESS,,,CUST_004361
REF_005081,ORD_149323,PAY_122655,2026-09-05T01:01:56,FULL,CUSTOMER_REQUEST,6396.43,INR,SUCCESS,PayFlow,RF_00005081,CUST_001030
REF_005082,ORD_149364,PAY_122690,2026-08-21T10:00:16,FULL,RETURNED_ORDER,607.82,INR,SUCCESS,PayFlow,RF_00005082,CUST_000988
REF_005083,ORD_149368,PAY_122694,2026-09-02T20:44:54,FULL,CUSTOMER_REQUEST,985.45,INR,SUCCESS,PayFlow,RF_00005083,CUST_000759
REF_005084,ORD_149383,PAY_122708,2026-08-21T02:08:26,FULL,RETURNED_ORDER,754.02,INR,SUCCESS,PayFlow,RF_00005084,CUST_003861
REF_005085,ORD_149393,PAY_122718,2026-08-27T12:21:44,FULL,RETURNED_ORDER,1219.77,INR,SUCCESS,PayFlow,RF_00005085,CUST_002966
REF_005086,ORD_149404,PAY_122726,2026-08-27T23:15:41,PARTIAL,CUSTOMER_REQUEST,1592.96,INR,SUCCESS,PayFlow,RF_00005086,CUST_008036
REF_005087,ORD_149407,,2026-08-18T17:45:35,FULL,RETURNED_ORDER,664.34,INR,SUCCESS,,,CUST_008292
REF_005088,ORD_149435,PAY_122753,2026-08-12T05:30:36,FULL,RETURNED_ORDER,762.28,INR,SUCCESS,PayFlow,RF_00005088,CUST_005683
REF_005089,ORD_149448,PAY_122764,2026-08-24T11:21:45,FULL,RETURNED_ORDER,948.72,INR,SUCCESS,PayFlow,RF_00005089,CUST_001348
REF_005090,ORD_149453,PAY_122769,2026-09-02T13:46:47,FULL,RETURNED_ORDER,776.86,INR,SUCCESS,PayFlow,RF_00005090,CUST_007475
REF_005091,ORD_149462,PAY_122777,2026-08-11T06:42:36,FULL,RETURNED_ORDER,703.63,INR,SUCCESS,PayFlow,RF_00005091,CUST_003530
REF_005092,ORD_149481,,2026-08-12T04:04:15,FULL,RETURNED_ORDER,2173.62,INR,SUCCESS,,,CUST_007813
REF_005093,ORD_149562,PAY_122858,2026-08-24T05:20:10,PARTIAL,CUSTOMER_REQUEST,56.14,INR,SUCCESS,PayFlow,RF_00005093,CUST_003272
REF_005094,ORD_149586,PAY_122880,2026-08-19T21:26:32,FULL,CUSTOMER_REQUEST,1209.50,INR,SUCCESS,PayFlow,RF_00005094,CUST_004952
REF_005095,ORD_149594,,2026-08-25T00:17:27,FULL,RETURNED_ORDER,1448.33,INR,SUCCESS,,,CUST_001860
REF_005096,ORD_149617,PAY_122904,2026-08-26T05:04:38,FULL,RETURNED_ORDER,2626.50,INR,SUCCESS,PayFlow,RF_00005096,CUST_002678
REF_005097,ORD_149654,PAY_122935,2026-09-01T12:34:12,FULL,CUSTOMER_REQUEST,1340.48,INR,SUCCESS,PayFlow,RF_00005097,CUST_004054
REF_005098,ORD_149695,PAY_122971,2026-08-16T01:58:21,FULL,CUSTOMER_REQUEST,700.15,INR,SUCCESS,PayFlow,RF_00005098,CUST_000328
REF_005099,ORD_149732,PAY_123003,2026-08-16T14:44:33,FULL,RETURNED_ORDER,1757.73,INR,SUCCESS,PayFlow,RF_00005099,CUST_003183
REF_005100,ORD_149807,PAY_123066,2026-08-30T04:53:55,FULL,RETURNED_ORDER,350.99,INR,SUCCESS,PayFlow,RF_00005100,CUST_001994
REF_005101,ORD_149824,PAY_123081,2026-08-27T19:18:45,FULL,CUSTOMER_REQUEST,306.74,INR,SUCCESS,PayFlow,RF_00005101,CUST_003493
REF_005102,ORD_149854,PAY_123105,2026-08-19T15:16:38,FULL,RETURNED_ORDER,690.10,INR,SUCCESS,PayFlow,RF_00005102,CUST_007532
REF_005103,ORD_149875,PAY_123121,2026-08-14T06:18:50,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00005103,CUST_003715
REF_005104,ORD_149893,PAY_123137,2026-09-06T03:36:42,FULL,RETURNED_ORDER,546.34,INR,SUCCESS,PayFlow,RF_00005104,CUST_002051
REF_005105,ORD_149932,PAY_123166,2026-08-19T02:20:45,FULL,RETURNED_ORDER,271.28,INR,SUCCESS,PayFlow,RF_00005105,CUST_002000
REF_005106,ORD_149980,PAY_123212,2026-08-15T20:20:07,FULL,RETURNED_ORDER,295.00,INR,SUCCESS,PayFlow,RF_00005106,CUST_007694
REF_005107,ORD_149991,,2026-09-09T05:35:46,FULL,RETURNED_ORDER,4228.41,INR,SUCCESS,,,CUST_000422
REF_005108,ORD_150000,PAY_123227,2026-08-08T23:15:24,FULL,CUSTOMER_REQUEST,859.04,INR,SUCCESS,PayFlow,RF_00005108,CUST_002987
REF_005109,ORD_150009,PAY_123234,2026-08-26T04:08:02,FULL,RETURNED_ORDER,555.78,INR,SUCCESS,PayFlow,RF_00005109,CUST_002451
REF_005110,ORD_150089,PAY_123294,2026-08-21T13:13:58,FULL,RETURNED_ORDER,871.43,INR,SUCCESS,PayFlow,RF_00005110,CUST_008110
REF_005111,ORD_150096,PAY_123299,2026-08-25T21:20:23,FULL,CUSTOMER_REQUEST,1508.05,INR,SUCCESS,PayFlow,RF_00005111,CUST_006610
REF_005112,ORD_150099,PAY_123301,2026-08-31T05:08:05,FULL,CUSTOMER_REQUEST,2165.42,INR,SUCCESS,PayFlow,RF_00005112,CUST_003792
REF_005113,ORD_150125,PAY_123322,2026-09-06T07:24:16,FULL,RETURNED_ORDER,1437.24,INR,SUCCESS,PayFlow,RF_00005113,CUST_001363
REF_005114,ORD_150145,,2026-08-17T08:52:52,FULL,RETURNED_ORDER,788.18,INR,SUCCESS,,,CUST_001866
REF_005115,ORD_150177,PAY_123361,2026-08-23T15:24:45,FULL,RETURNED_ORDER,2399.04,INR,SUCCESS,PayFlow,RF_00005115,CUST_006109
REF_005116,ORD_150183,PAY_123366,2026-08-16T01:12:59,FULL,RETURNED_ORDER,306.80,INR,SUCCESS,PayFlow,RF_00005116,CUST_000503
REF_005117,ORD_150184,PAY_123367,2026-08-16T00:20:18,FULL,CUSTOMER_REQUEST,2507.68,INR,SUCCESS,PayFlow,RF_00005117,CUST_001778
REF_005118,ORD_150194,,2026-09-01T10:48:29,FULL,RETURNED_ORDER,1157.58,INR,SUCCESS,,,CUST_000963
REF_005119,ORD_150210,PAY_123386,2026-08-23T18:32:48,FULL,RETURNED_ORDER,2967.29,INR,SUCCESS,PayFlow,RF_00005119,CUST_006401
REF_005120,ORD_150284,PAY_123447,2026-09-03T20:13:20,PARTIAL,CUSTOMER_REQUEST,164.80,INR,SUCCESS,PayFlow,RF_00005120,CUST_005224
REF_005121,ORD_150285,PAY_123448,2026-09-01T09:54:01,FULL,RETURNED_ORDER,1709.53,INR,SUCCESS,PayFlow,RF_00005121,CUST_005079
REF_005122,ORD_150293,PAY_123455,2026-08-23T00:26:12,FULL,CUSTOMER_REQUEST,294.94,INR,SUCCESS,PayFlow,RF_00005122,CUST_003806
REF_005123,ORD_150338,,2026-08-15T14:36:28,FULL,RETURNED_ORDER,542.21,INR,SUCCESS,,,CUST_000893
REF_005124,ORD_150339,,2026-08-18T05:39:27,FULL,RETURNED_ORDER,893.80,INR,SUCCESS,,,CUST_004977
REF_005125,ORD_150408,PAY_123546,2026-09-09T11:23:14,FULL,RETURNED_ORDER,356.01,INR,SUCCESS,PayFlow,RF_00005125,CUST_005704
REF_005126,ORD_150411,PAY_123549,2026-08-13T23:57:00,PARTIAL,CUSTOMER_REQUEST,136.68,INR,SUCCESS,PayFlow,RF_00005126,CUST_003554
REF_005127,ORD_150474,PAY_123599,2026-08-31T19:12:53,FULL,RETURNED_ORDER,1967.06,INR,SUCCESS,PayFlow,RF_00005127,CUST_004475
REF_005128,ORD_150507,PAY_123624,2026-09-04T02:19:18,FULL,RETURNED_ORDER,294.88,INR,SUCCESS,PayFlow,RF_00005128,CUST_004935
REF_005129,ORD_150523,PAY_123638,2026-08-12T02:32:19,FULL,CUSTOMER_REQUEST,611.59,INR,SUCCESS,PayFlow,RF_00005129,CUST_007819
REF_005130,ORD_150571,PAY_123677,2026-08-11T12:50:07,FULL,RETURNED_ORDER,272.40,INR,SUCCESS,PayFlow,RF_00005130,CUST_002494
REF_005131,ORD_150598,PAY_123701,2026-09-09T10:04:21,FULL,RETURNED_ORDER,373.94,INR,SUCCESS,PayFlow,RF_00005131,CUST_003108
REF_005132,ORD_150607,PAY_123708,2026-08-08T03:41:30,FULL,CUSTOMER_REQUEST,369.10,INR,SUCCESS,PayFlow,RF_00005132,CUST_000040
REF_005133,ORD_150612,,2026-08-22T23:40:15,FULL,RETURNED_ORDER,3595.05,INR,SUCCESS,,,CUST_000912
REF_005134,ORD_150615,PAY_123714,2026-09-07T08:43:21,FULL,RETURNED_ORDER,283.08,INR,SUCCESS,PayFlow,RF_00005134,CUST_000812
REF_005135,ORD_150617,PAY_123716,2026-08-14T02:23:17,FULL,CUSTOMER_REQUEST,1215.40,INR,SUCCESS,PayFlow,RF_00005135,CUST_005011
REF_005136,ORD_150621,PAY_123720,2026-08-19T01:34:12,FULL,CUSTOMER_REQUEST,2144.65,INR,SUCCESS,PayFlow,RF_00005136,CUST_000710
REF_005137,ORD_150650,PAY_123744,2026-08-30T23:57:49,FULL,RETURNED_ORDER,1415.32,INR,SUCCESS,PayFlow,RF_00005137,CUST_002632
REF_005138,ORD_150665,PAY_123756,2026-08-25T15:02:08,FULL,RETURNED_ORDER,283.08,INR,SUCCESS,PayFlow,RF_00005138,CUST_004877
REF_005139,ORD_150765,PAY_123836,2026-08-08T23:32:34,FULL,CUSTOMER_REQUEST,379.61,INR,SUCCESS,PayFlow,RF_00005139,CUST_004557
REF_005140,ORD_150817,PAY_123879,2026-08-23T00:36:45,FULL,RETURNED_ORDER,743.87,INR,SUCCESS,PayFlow,RF_00005140,CUST_002162
REF_005141,ORD_150849,PAY_123902,2026-08-07T01:36:06,FULL,CUSTOMER_REQUEST,5383.16,INR,SUCCESS,PayFlow,RF_00005141,CUST_000688
REF_005142,ORD_150875,,2026-09-06T20:38:00,FULL,RETURNED_ORDER,1239.83,INR,SUCCESS,,,CUST_000623
REF_005143,ORD_150902,PAY_123947,2026-08-30T02:13:35,FULL,RETURNED_ORDER,373.94,INR,SUCCESS,PayFlow,RF_00005143,CUST_006772
REF_005144,ORD_150908,PAY_123951,2026-08-17T18:01:41,FULL,RETURNED_ORDER,704.46,INR,SUCCESS,PayFlow,RF_00005144,CUST_000685
REF_005145,ORD_150927,PAY_123967,2026-08-09T22:48:42,FULL,CUSTOMER_REQUEST,318.60,INR,SUCCESS,PayFlow,RF_00005145,CUST_001898
REF_005146,ORD_150935,PAY_123972,2026-08-21T00:39:08,PARTIAL,CUSTOMER_REQUEST,108.32,INR,SUCCESS,PayFlow,RF_00005146,CUST_001049
REF_005147,ORD_150950,PAY_123987,2026-08-28T23:22:01,FULL,RETURNED_ORDER,614.78,INR,SUCCESS,PayFlow,RF_00005147,CUST_001987
REF_005148,ORD_150963,PAY_123998,2026-08-13T23:17:27,PARTIAL,CUSTOMER_REQUEST,168.27,INR,SUCCESS,PayFlow,RF_00005148,CUST_007038
REF_005149,ORD_150976,PAY_124008,2026-08-27T16:23:10,FULL,RETURNED_ORDER,558.14,INR,SUCCESS,PayFlow,RF_00005149,CUST_005342
REF_005150,ORD_150985,,2026-08-19T03:18:00,FULL,RETURNED_ORDER,2317.52,INR,SUCCESS,,,CUST_000115
REF_005151,ORD_151031,PAY_124053,2026-09-09T01:31:52,FULL,RETURNED_ORDER,1980.89,INR,SUCCESS,PayFlow,RF_00005151,CUST_003307
REF_005152,ORD_151035,PAY_124055,2026-08-28T10:28:41,FULL,RETURNED_ORDER,477.22,INR,SUCCESS,PayFlow,RF_00005152,CUST_003950
REF_005153,ORD_151045,PAY_124063,2026-08-30T00:36:55,FULL,CUSTOMER_REQUEST,529.82,INR,SUCCESS,PayFlow,RF_00005153,CUST_000713
REF_005154,ORD_151069,PAY_124081,2026-08-07T03:55:20,FULL,CUSTOMER_REQUEST,866.06,INR,SUCCESS,PayFlow,RF_00005154,CUST_005442
REF_005155,ORD_151157,PAY_124160,2026-08-08T14:29:00,FULL,CUSTOMER_REQUEST,373.94,INR,SUCCESS,PayFlow,RF_00005155,CUST_007370
REF_005156,ORD_151256,PAY_124242,2026-09-02T16:05:53,FULL,RETURNED_ORDER,2339.69,INR,SUCCESS,PayFlow,RF_00005156,CUST_003412
REF_005157,ORD_151288,PAY_124272,2026-08-06T21:28:04,FULL,CUSTOMER_REQUEST,1707.46,INR,SUCCESS,PayFlow,RF_00005157,CUST_000249
REF_005158,ORD_151318,PAY_124298,2026-09-01T02:53:16,FULL,RETURNED_ORDER,2846.16,INR,SUCCESS,PayFlow,RF_00005158,CUST_000681
REF_005159,ORD_151383,PAY_124351,2026-08-25T00:47:17,FULL,CUSTOMER_REQUEST,914.10,INR,SUCCESS,PayFlow,RF_00005159,CUST_003660
REF_005160,ORD_151440,PAY_124399,2026-08-26T00:01:48,FULL,CUSTOMER_REQUEST,902.30,INR,SUCCESS,PayFlow,RF_00005160,CUST_008211
REF_005161,ORD_151496,PAY_124447,2026-08-30T14:12:44,FULL,RETURNED_ORDER,1118.64,INR,SUCCESS,PayFlow,RF_00005161,CUST_004513
REF_005162,ORD_151498,PAY_124449,2026-08-14T00:35:17,PARTIAL,CUSTOMER_REQUEST,280.08,INR,SUCCESS,PayFlow,RF_00005162,CUST_008133
REF_005163,ORD_151510,PAY_124456,2026-08-03T00:00:50,PARTIAL,CUSTOMER_REQUEST,315.28,INR,SUCCESS,PayFlow,RF_00005163,CUST_006367
REF_005164,ORD_151531,,2026-09-03T08:12:25,FULL,RETURNED_ORDER,383.50,INR,SUCCESS,,,CUST_002909
REF_005165,ORD_151537,PAY_124477,2026-08-31T14:44:27,FULL,RETURNED_ORDER,391.35,INR,SUCCESS,PayFlow,RF_00005165,CUST_002324
REF_005166,ORD_151553,PAY_124488,2026-08-24T15:54:23,FULL,RETURNED_ORDER,790.38,INR,SUCCESS,PayFlow,RF_00005166,CUST_005778
REF_005167,ORD_151699,PAY_124614,2026-08-18T00:37:29,PARTIAL,CUSTOMER_REQUEST,207.32,INR,SUCCESS,PayFlow,RF_00005167,CUST_008412
REF_005168,ORD_151853,PAY_124744,2026-08-11T15:08:30,FULL,CUSTOMER_REQUEST,697.86,INR,SUCCESS,PayFlow,RF_00005168,CUST_007490
REF_005169,ORD_151920,,2026-09-05T06:47:17,FULL,RETURNED_ORDER,606.52,INR,SUCCESS,,,CUST_008489
REF_005170,ORD_151941,PAY_124812,2026-08-24T00:10:24,FULL,RETURNED_ORDER,294.94,INR,SUCCESS,PayFlow,RF_00005170,CUST_004122
REF_005171,ORD_151989,PAY_124852,2026-08-17T22:25:37,FULL,RETURNED_ORDER,459.26,INR,SUCCESS,PayFlow,RF_00005171,CUST_000914
REF_005172,ORD_152162,PAY_124987,2026-08-22T12:46:56,FULL,CUSTOMER_REQUEST,1118.64,INR,SUCCESS,PayFlow,RF_00005172,CUST_004669
REF_005173,ORD_152186,PAY_125003,2026-08-16T02:48:48,FULL,RETURNED_ORDER,1707.28,INR,SUCCESS,PayFlow,RF_00005173,CUST_006447
REF_005174,ORD_152362,PAY_125148,2026-08-28T00:58:59,FULL,CUSTOMER_REQUEST,408.28,INR,SUCCESS,PayFlow,RF_00005174,CUST_004031
REF_005175,ORD_152377,PAY_125160,2026-09-01T11:00:47,FULL,RETURNED_ORDER,1437.24,INR,SUCCESS,PayFlow,RF_00005175,CUST_006081
REF_005176,ORD_152382,,2026-09-08T08:35:45,FULL,RETURNED_ORDER,367.81,INR,SUCCESS,,,CUST_005694
REF_005177,ORD_152438,PAY_125213,2026-08-16T04:44:40,FULL,RETURNED_ORDER,3543.54,INR,SUCCESS,PayFlow,RF_00005177,CUST_006494
REF_005178,ORD_152487,PAY_125253,2026-08-12T21:29:54,FULL,CUSTOMER_REQUEST,1421.50,INR,SUCCESS,PayFlow,RF_00005178,CUST_008361
REF_005179,ORD_152510,,2026-08-16T18:47:09,FULL,RETURNED_ORDER,580.27,INR,SUCCESS,,,CUST_000952
REF_005180,ORD_152612,PAY_125348,2026-08-25T00:59:13,PARTIAL,CUSTOMER_REQUEST,457.18,INR,SUCCESS,PayFlow,RF_00005180,CUST_001107
REF_005181,ORD_152662,PAY_125390,2026-08-26T04:07:28,FULL,CUSTOMER_REQUEST,2159.02,INR,SUCCESS,PayFlow,RF_00005181,CUST_002556
REF_005182,ORD_152663,,2026-08-24T02:31:49,FULL,RETURNED_ORDER,306.74,INR,SUCCESS,,,CUST_002281
REF_005183,ORD_152682,PAY_125406,2026-08-18T15:26:38,FULL,RETURNED_ORDER,379.61,INR,SUCCESS,PayFlow,RF_00005183,CUST_007387
REF_005184,ORD_152698,,2026-08-31T17:02:41,FULL,RETURNED_ORDER,1998.92,INR,SUCCESS,,,CUST_002167
REF_005185,ORD_152701,PAY_125421,2026-08-29T01:04:34,FULL,RETURNED_ORDER,897.98,INR,SUCCESS,PayFlow,RF_00005185,CUST_001044
REF_005186,ORD_152706,PAY_125424,2026-08-14T05:45:16,FULL,RETURNED_ORDER,396.48,INR,SUCCESS,PayFlow,RF_00005186,CUST_006309
REF_005187,ORD_152712,PAY_125429,2026-08-26T22:20:18,FULL,CUSTOMER_REQUEST,518.57,INR,SUCCESS,PayFlow,RF_00005187,CUST_001600
REF_005188,ORD_152726,PAY_125442,2026-09-04T21:05:28,FULL,CUSTOMER_REQUEST,518.61,INR,SUCCESS,PayFlow,RF_00005188,CUST_004962
REF_005189,ORD_152741,PAY_125454,2026-08-15T00:31:36,FULL,RETURNED_ORDER,579.74,INR,SUCCESS,PayFlow,RF_00005189,CUST_001987
