settlement_id,settlement_date,gateway,currency,payment_count,gross_amount,refund_deductions,net_settlement_amount,destination_account_id,gateway_settlement_reference,first_payment_id,last_payment_id
SET_003513,2026-07-19T03:31:53,PayFlow,INR,32,51417.95,690.30,50727.65,BANK_002,PFSET_00003513,PAY_113158,PAY_112569
SET_003514,2026-07-21T06:23:02,PayFlow,INR,28,27763.04,0.00,27763.04,BANK_002,PFSET_00003514,PAY_111534,PAY_118281
SET_003515,2026-07-21T23:42:56,PayFlow,INR,34,36142.10,0.00,36142.10,BANK_002,PFSET_00003515,PAY_110517,PAY_109409
SET_003516,2026-07-20T07:52:06,PayFlow,INR,34,35327.38,0.00,35327.38,BANK_002,PFSET_00003516,PAY_114685,PAY_108759
SET_003517,2026-07-19T18:29:20,PayFlow,INR,34,37751.81,0.00,37751.81,BANK_002,PFSET_00003517,PAY_113202,PAY_112191
SET_003518,2026-07-20T22:46:26,PayFlow,INR,36,52358.92,0.00,52358.92,BANK_002,PFSET_00003518,PAY_116650,PAY_109369
SET_003519,2026-07-21T18:07:06,PayFlow,INR,30,32508.40,0.00,32508.40,BANK_002,PFSET_00003519,PAY_118865,PAY_111728
SET_003520,2026-07-23T01:46:58,PayFlow,INR,32,30773.60,0.00,30773.60,BANK_002,PFSET_00003520,PAY_115985,PAY_111154
SET_003521,2026-07-21T23:33:39,PayFlow,INR,26,26934.22,0.00,26934.22,BANK_002,PFSET_00003521,PAY_109920,PAY_118796
SET_003522,2026-07-21T19:43:48,PayFlow,INR,31,36231.38,0.00,36231.38,BANK_002,PFSET_00003522,PAY_112167,PAY_113613
SET_003523,2026-07-21T02:47:02,PayFlow,INR,48,62684.01,0.00,62684.01,BANK_002,PFSET_00003523,PAY_114648,PAY_110077
SET_003524,2026-07-22T22:07:51,PayFlow,INR,28,26168.62,0.00,26168.62,BANK_002,PFSET_00003524,PAY_110956,PAY_115288
SET_003525,2026-07-22T00:32:33,PayFlow,INR,41,55664.36,0.00,55664.36,BANK_002,PFSET_00003525,PAY_114472,PAY_114193
SET_003526,2026-07-20T11:38:51,PayFlow,INR,30,40682.41,0.00,40682.41,BANK_002,PFSET_00003526,PAY_117176,PAY_111841
SET_003527,2026-07-20T17:11:11,PayFlow,INR,33,37754.74,0.00,37754.74,BANK_002,PFSET_00003527,PAY_119378,PAY_110681
SET_003528,2026-07-22T00:49:18,PayFlow,INR,28,31776.71,0.00,31776.71,BANK_002,PFSET_00003528,PAY_119622,PAY_112983
SET_003529,2026-07-23T17:22:23,PayFlow,INR,28,35375.01,0.00,35375.01,BANK_002,PFSET_00003529,PAY_110502,PAY_114651
SET_003530,2026-07-23T00:19:35,PayFlow,INR,34,33584.19,0.00,33584.19,BANK_002,PFSET_00003530,PAY_117690,PAY_110118
SET_003531,2026-07-20T22:29:01,PayFlow,INR,39,36336.18,0.00,36336.18,BANK_002,PFSET_00003531,PAY_114180,PAY_118305
SET_003532,2026-07-22T01:30:24,PayFlow,INR,36,44238.66,0.00,44238.66,BANK_002,PFSET_00003532,PAY_113079,PAY_119419
SET_003533,2026-07-21T21:23:45,PayFlow,INR,31,37568.80,370.52,37198.28,BANK_002,PFSET_00003533,PAY_110470,PAY_114654
SET_003534,2026-07-22T06:56:53,PayFlow,INR,33,45223.41,0.00,45223.41,BANK_002,PFSET_00003534,PAY_115464,PAY_114544
SET_003535,2026-07-22T23:54:18,PayFlow,INR,33,48520.45,0.00,48520.45,BANK_002,PFSET_00003535,PAY_119583,PAY_117165
SET_003536,2026-07-23T17:46:00,PayFlow,INR,44,54926.83,757.56,54169.27,BANK_002,PFSET_00003536,PAY_117037,PAY_111394
SET_003537,2026-07-22T16:44:15,PayFlow,INR,30,27380.84,0.00,27380.84,BANK_002,PFSET_00003537,PAY_110523,PAY_118087
SET_003538,2026-07-24T01:06:17,PayFlow,INR,26,32775.34,318.60,32456.74,BANK_002,PFSET_00003538,PAY_116546,PAY_118151
SET_003539,2026-07-24T18:43:07,PayFlow,INR,33,31715.09,0.00,31715.09,BANK_002,PFSET_00003539,PAY_110905,PAY_115239
SET_003540,2026-07-21T23:29:30,PayFlow,INR,36,39351.33,0.00,39351.33,BANK_002,PFSET_00003540,PAY_118225,PAY_113062
SET_003541,2026-07-21T21:14:43,PayFlow,INR,28,25749.28,0.00,25749.28,BANK_002,PFSET_00003541,PAY_109037,PAY_111482
SET_003542,2026-07-22T22:08:41,PayFlow,INR,33,34658.22,373.94,34284.28,BANK_002,PFSET_00003542,PAY_114935,PAY_118835
SET_003543,2026-07-21T23:30:31,PayFlow,INR,25,35689.26,0.00,35689.26,BANK_002,PFSET_00003543,PAY_112546,PAY_110789
SET_003544,2026-07-21T21:51:49,PayFlow,INR,34,40305.82,0.00,40305.82,BANK_002,PFSET_00003544,PAY_116101,PAY_110950
SET_003545,2026-07-24T04:12:36,PayFlow,INR,30,33250.47,3337.04,29913.43,BANK_002,PFSET_00003545,PAY_113610,PAY_117296
SET_003546,2026-07-22T01:28:48,PayFlow,INR,27,27047.28,0.00,27047.28,BANK_002,PFSET_00003546,PAY_117976,PAY_118395
SET_003547,2026-07-25T14:40:15,PayFlow,INR,37,48250.19,0.00,48250.19,BANK_002,PFSET_00003547,PAY_116552,PAY_108767
SET_003548,2026-07-22T20:17:36,PayFlow,INR,30,34165.46,0.00,34165.46,BANK_002,PFSET_00003548,PAY_112491,PAY_111844
SET_003549,2026-07-25T17:59:03,PayFlow,INR,32,36707.73,272.72,36435.01,BANK_002,PFSET_00003549,PAY_112536,PAY_114883
SET_003550,2026-07-25T18:48:43,PayFlow,INR,27,35601.00,0.00,35601.00,BANK_002,PFSET_00003550,PAY_115473,PAY_114168
SET_003551,2026-07-24T00:58:54,PayFlow,INR,31,42625.06,0.00,42625.06,BANK_002,PFSET_00003551,PAY_114992,PAY_117369
SET_003552,2026-07-23T20:15:21,PayFlow,INR,31,40650.17,0.00,40650.17,BANK_002,PFSET_00003552,PAY_111666,PAY_114874
SET_003553,2026-07-25T02:03:10,PayFlow,INR,28,25966.46,0.00,25966.46,BANK_002,PFSET_00003553,PAY_118887,PAY_116977
SET_003554,2026-07-25T04:15:38,PayFlow,INR,37,50992.49,2701.02,48291.47,BANK_002,PFSET_00003554,PAY_109164,PAY_113173
SET_003555,2026-07-24T21:24:06,PayFlow,INR,33,32511.75,0.00,32511.75,BANK_002,PFSET_00003555,PAY_117740,PAY_112440
SET_003556,2026-07-25T23:41:21,PayFlow,INR,35,41149.99,607.82,40542.17,BANK_002,PFSET_00003556,PAY_114686,PAY_118833
SET_003557,2026-07-25T07:30:21,PayFlow,INR,32,35129.17,0.00,35129.17,BANK_002,PFSET_00003557,PAY_113372,PAY_109107
SET_003558,2026-07-23T20:07:39,PayFlow,INR,32,38937.06,1618.40,37318.66,BANK_002,PFSET_00003558,PAY_118498,PAY_112092
SET_003559,2026-07-26T16:06:06,PayFlow,INR,29,36988.80,0.00,36988.80,BANK_002,PFSET_00003559,PAY_114010,PAY_114422
SET_003560,2026-07-24T21:08:33,PayFlow,INR,37,50990.53,2788.34,48202.19,BANK_002,PFSET_00003560,PAY_109036,PAY_111316
SET_003561,2026-07-26T18:38:14,PayFlow,INR,37,37995.81,0.00,37995.81,BANK_002,PFSET_00003561,PAY_113464,PAY_110016
SET_003562,2026-07-26T19:28:32,PayFlow,INR,28,25520.73,0.00,25520.73,BANK_002,PFSET_00003562,PAY_116813,PAY_110849
SET_003563,2026-07-25T02:29:03,PayFlow,INR,30,26881.50,0.00,26881.50,BANK_002,PFSET_00003563,PAY_112662,PAY_118258
SET_003564,2026-07-27T02:59:31,PayFlow,INR,28,36786.28,0.00,36786.28,BANK_002,PFSET_00003564,PAY_116204,PAY_114570
SET_003565,2026-07-26T00:33:13,PayFlow,INR,27,37392.87,0.00,37392.87,BANK_002,PFSET_00003565,PAY_110612,PAY_112256
SET_003566,2026-07-26T03:37:15,PayFlow,INR,30,36660.95,0.00,36660.95,BANK_002,PFSET_00003566,PAY_109577,PAY_109494
SET_003567,2026-07-27T05:33:40,PayFlow,INR,34,39608.07,0.00,39608.07,BANK_002,PFSET_00003567,PAY_115444,PAY_113991
SET_003568,2026-07-25T04:20:50,PayFlow,INR,29,29546.98,0.00,29546.98,BANK_002,PFSET_00003568,PAY_116970,PAY_113113
SET_003569,2026-07-24T00:31:07,PayFlow,INR,30,32642.07,0.00,32642.07,BANK_002,PFSET_00003569,PAY_114293,PAY_115053
SET_003570,2026-07-27T12:01:10,PayFlow,INR,35,38762.90,1523.53,37239.37,BANK_002,PFSET_00003570,PAY_111420,PAY_113969
SET_003571,2026-07-24T15:51:04,PayFlow,INR,35,41946.75,0.00,41946.75,BANK_002,PFSET_00003571,PAY_119464,PAY_114559
SET_003572,2026-07-25T19:36:16,PayFlow,INR,30,30108.29,0.00,30108.29,BANK_002,PFSET_00003572,PAY_115662,PAY_114706
SET_003573,2026-07-25T20:55:06,PayFlow,INR,34,44020.90,0.00,44020.90,BANK_002,PFSET_00003573,PAY_109771,PAY_111822
SET_003574,2026-07-25T23:22:16,PayFlow,INR,37,39964.45,580.27,39384.18,BANK_002,PFSET_00003574,PAY_118082,PAY_119442
SET_003575,2026-07-27T21:18:54,PayFlow,INR,34,35892.41,0.00,35892.41,BANK_002,PFSET_00003575,PAY_112727,PAY_112710
SET_003576,2026-07-26T03:34:28,PayFlow,INR,26,32453.52,0.00,32453.52,BANK_002,PFSET_00003576,PAY_115041,PAY_111829
SET_003577,2026-07-27T22:50:27,PayFlow,INR,35,38995.33,0.00,38995.33,BANK_002,PFSET_00003577,PAY_114811,PAY_116138
SET_003578,2026-07-25T23:22:46,PayFlow,INR,30,42003.80,0.00,42003.80,BANK_002,PFSET_00003578,PAY_114334,PAY_119268
SET_003579,2026-07-25T06:43:44,PayFlow,INR,40,47929.97,0.00,47929.97,BANK_002,PFSET_00003579,PAY_117604,PAY_118557
SET_003580,2026-07-26T06:50:51,PayFlow,INR,31,38069.91,1536.15,36533.76,BANK_002,PFSET_00003580,PAY_117942,PAY_110258
SET_003581,2026-07-27T15:39:22,PayFlow,INR,32,35944.49,0.00,35944.49,BANK_002,PFSET_00003581,PAY_111783,PAY_117272
SET_003582,2026-07-27T20:15:47,PayFlow,INR,42,48565.76,0.00,48565.76,BANK_002,PFSET_00003582,PAY_109608,PAY_109399
SET_003583,2026-07-26T22:42:32,PayFlow,INR,32,43046.66,0.00,43046.66,BANK_002,PFSET_00003583,PAY_119398,PAY_119287
SET_003584,2026-07-28T22:04:52,PayFlow,INR,28,28453.88,0.00,28453.88,BANK_002,PFSET_00003584,PAY_119106,PAY_111781
SET_003585,2026-07-26T01:48:00,PayFlow,INR,33,43360.04,0.00,43360.04,BANK_002,PFSET_00003585,PAY_113128,PAY_110847
SET_003586,2026-07-27T19:32:13,PayFlow,INR,28,33263.06,0.00,33263.06,BANK_002,PFSET_00003586,PAY_110701,PAY_117653
SET_003587,2026-07-27T03:55:56,PayFlow,INR,48,61160.14,0.00,61160.14,BANK_002,PFSET_00003587,PAY_114716,PAY_110248
SET_003588,2026-07-26T21:45:27,PayFlow,INR,27,40762.27,0.00,40762.27,BANK_002,PFSET_00003588,PAY_110908,PAY_118410
SET_003589,2026-07-28T05:12:38,PayFlow,INR,35,47612.16,0.00,47612.16,BANK_002,PFSET_00003589,PAY_114725,PAY_116852
SET_003590,2026-07-29T03:02:08,PayFlow,INR,30,34459.98,0.00,34459.98,BANK_002,PFSET_00003590,PAY_118075,PAY_108797
SET_003591,2026-07-29T10:47:06,PayFlow,INR,36,46205.48,0.00,46205.48,BANK_002,PFSET_00003591,PAY_118223,PAY_119339
SET_003592,2026-07-28T20:14:27,PayFlow,INR,29,31283.38,0.00,31283.38,BANK_002,PFSET_00003592,PAY_109294,PAY_113692
SET_003593,2026-07-27T20:29:45,PayFlow,INR,34,28931.43,0.00,28931.43,BANK_002,PFSET_00003593,PAY_110056,PAY_115265
SET_003594,2026-07-29T21:28:15,PayFlow,INR,28,30128.91,0.00,30128.91,BANK_002,PFSET_00003594,PAY_114241,PAY_118733
SET_003595,2026-07-28T02:57:37,PayFlow,INR,44,53809.89,0.00,53809.89,BANK_002,PFSET_00003595,PAY_110309,PAY_117921
SET_003596,2026-07-27T22:08:04,PayFlow,INR,30,28912.73,0.00,28912.73,BANK_002,PFSET_00003596,PAY_116606,PAY_118238
SET_003597,2026-07-27T21:58:23,PayFlow,INR,31,46803.52,0.00,46803.52,BANK_002,PFSET_00003597,PAY_119224,PAY_113528
SET_003598,2026-07-27T21:54:21,PayFlow,INR,38,45963.70,0.00,45963.70,BANK_002,PFSET_00003598,PAY_118092,PAY_108820
SET_003599,2026-07-28T22:04:38,PayFlow,INR,39,45381.80,1373.52,44008.28,BANK_002,PFSET_00003599,PAY_116841,PAY_110507
SET_003600,2026-07-29T00:33:30,PayFlow,INR,37,35086.15,0.00,35086.15,BANK_002,PFSET_00003600,PAY_112091,PAY_111331
SET_003601,2026-07-29T22:08:41,PayFlow,INR,28,42129.46,0.00,42129.46,BANK_002,PFSET_00003601,PAY_116618,PAY_116544
SET_003602,2026-07-28T21:50:00,PayFlow,INR,32,39434.56,0.00,39434.56,BANK_002,PFSET_00003602,PAY_115750,PAY_117218
SET_003603,2026-07-27T22:09:30,PayFlow,INR,41,41497.34,0.00,41497.34,BANK_002,PFSET_00003603,PAY_115993,PAY_118070
SET_003604,2026-07-29T21:50:46,PayFlow,INR,30,45256.32,0.00,45256.32,BANK_002,PFSET_00003604,PAY_117997,PAY_114300
SET_003605,2026-07-29T19:30:09,PayFlow,INR,30,28080.59,0.00,28080.59,BANK_002,PFSET_00003605,PAY_117363,PAY_116682
SET_003606,2026-07-29T22:30:26,PayFlow,INR,26,38521.68,0.00,38521.68,BANK_002,PFSET_00003606,PAY_116585,PAY_115721
SET_003607,2026-07-28T00:30:13,PayFlow,INR,35,56115.55,0.00,56115.55,BANK_002,PFSET_00003607,PAY_114610,PAY_119422
SET_003608,2026-07-28T21:56:24,PayFlow,INR,26,27927.47,1340.48,26586.99,BANK_002,PFSET_00003608,PAY_118386,PAY_112909
SET_003609,2026-07-30T23:56:12,PayFlow,INR,30,45279.69,0.00,45279.69,BANK_002,PFSET_00003609,PAY_109932,PAY_111010
SET_003610,2026-07-31T02:30:49,PayFlow,INR,34,50962.43,1043.18,49919.25,BANK_002,PFSET_00003610,PAY_113088,PAY_109594
SET_003611,2026-07-29T21:55:05,PayFlow,INR,32,34809.07,847.12,33961.95,BANK_002,PFSET_00003611,PAY_110749,PAY_109729
SET_003612,2026-07-30T18:16:11,PayFlow,INR,40,47703.49,0.00,47703.49,BANK_002,PFSET_00003612,PAY_116278,PAY_118100
SET_003613,2026-07-28T18:51:23,PayFlow,INR,30,32443.18,0.00,32443.18,BANK_002,PFSET_00003613,PAY_116729,PAY_116879
SET_003614,2026-07-29T02:11:54,PayFlow,INR,29,38477.86,0.00,38477.86,BANK_002,PFSET_00003614,PAY_115568,PAY_111626
SET_003615,2026-07-30T22:31:59,PayFlow,INR,35,52132.35,0.00,52132.35,BANK_002,PFSET_00003615,PAY_109425,PAY_111757
SET_003616,2026-07-30T00:56:24,PayFlow,INR,29,30374.39,0.00,30374.39,BANK_002,PFSET_00003616,PAY_112397,PAY_108984
SET_003617,2026-07-30T01:53:22,PayFlow,INR,31,36330.15,0.00,36330.15,BANK_002,PFSET_00003617,PAY_112641,PAY_110215
SET_003618,2026-07-30T04:52:28,PayFlow,INR,27,32637.83,0.00,32637.83,BANK_002,PFSET_00003618,PAY_117728,PAY_114307
SET_003619,2026-07-28T21:46:00,PayFlow,INR,28,35429.49,0.00,35429.49,BANK_002,PFSET_00003619,PAY_110376,PAY_113920
SET_003620,2026-07-30T23:27:47,PayFlow,INR,29,43106.08,0.00,43106.08,BANK_002,PFSET_00003620,PAY_114052,PAY_119402
SET_003621,2026-07-29T00:43:32,PayFlow,INR,28,38957.78,0.00,38957.78,BANK_002,PFSET_00003621,PAY_116694,PAY_108983
SET_003622,2026-07-29T20:28:03,PayFlow,INR,27,31945.65,0.00,31945.65,BANK_002,PFSET_00003622,PAY_116885,PAY_111398
SET_003623,2026-07-31T23:07:53,PayFlow,INR,39,34798.80,728.06,34070.74,BANK_002,PFSET_00003623,PAY_119606,PAY_115076
SET_003624,2026-07-31T17:37:43,PayFlow,INR,32,30841.97,0.00,30841.97,BANK_002,PFSET_00003624,PAY_109554,PAY_115612
SET_003625,2026-07-31T17:54:41,PayFlow,INR,31,50728.97,0.00,50728.97,BANK_002,PFSET_00003625,PAY_109039,PAY_111112
SET_003626,2026-07-30T02:48:14,PayFlow,INR,38,45175.94,0.00,45175.94,BANK_002,PFSET_00003626,PAY_111409,PAY_113121
SET_003627,2026-07-29T20:41:31,PayFlow,INR,29,39118.19,0.00,39118.19,BANK_002,PFSET_00003627,PAY_118359,PAY_119112
SET_003628,2026-08-01T20:34:39,PayFlow,INR,37,50267.62,0.00,50267.62,BANK_002,PFSET_00003628,PAY_115185,PAY_113017
SET_003629,2026-08-02T05:28:16,PayFlow,INR,26,26223.10,768.84,25454.26,BANK_002,PFSET_00003629,PAY_115660,PAY_113091
SET_003630,2026-07-31T00:26:53,PayFlow,INR,25,28930.86,0.00,28930.86,BANK_002,PFSET_00003630,PAY_119273,PAY_109993
SET_003631,2026-07-31T06:58:14,PayFlow,INR,30,33458.82,0.00,33458.82,BANK_002,PFSET_00003631,PAY_111346,PAY_116908
SET_003632,2026-08-01T04:46:53,PayFlow,INR,35,51844.75,2236.99,49607.76,BANK_002,PFSET_00003632,PAY_110472,PAY_116136
SET_003633,2026-08-02T18:52:55,PayFlow,INR,29,42775.98,0.00,42775.98,BANK_002,PFSET_00003633,PAY_110717,PAY_117359
SET_003634,2026-08-01T21:54:02,PayFlow,INR,31,33289.95,169.88,33120.07,BANK_002,PFSET_00003634,PAY_114235,PAY_116616
SET_003635,2026-08-02T22:04:36,PayFlow,INR,38,49236.46,0.00,49236.46,BANK_002,PFSET_00003635,PAY_112452,PAY_110312
SET_003636,2026-07-30T23:54:29,PayFlow,INR,29,37762.81,0.00,37762.81,BANK_002,PFSET_00003636,PAY_113233,PAY_117887
SET_003637,2026-07-31T22:21:06,PayFlow,INR,35,47527.39,0.00,47527.39,BANK_002,PFSET_00003637,PAY_116526,PAY_119482
SET_003638,2026-08-02T19:31:12,PayFlow,INR,45,64347.60,306.80,64040.80,BANK_002,PFSET_00003638,PAY_118056,PAY_115307
SET_003639,2026-08-02T00:09:58,PayFlow,INR,46,54741.85,0.00,54741.85,BANK_002,PFSET_00003639,PAY_113650,PAY_117230
SET_003640,2026-08-01T04:00:07,PayFlow,INR,34,37304.33,0.00,37304.33,BANK_002,PFSET_00003640,PAY_114084,PAY_115792
SET_003641,2026-07-31T04:56:11,PayFlow,INR,33,33794.68,0.00,33794.68,BANK_002,PFSET_00003641,PAY_114107,PAY_117314
SET_003642,2026-08-03T02:39:07,PayFlow,INR,31,30232.37,0.00,30232.37,BANK_002,PFSET_00003642,PAY_110547,PAY_112343
SET_003643,2026-08-02T00:33:34,PayFlow,INR,35,42079.13,0.00,42079.13,BANK_002,PFSET_00003643,PAY_115931,PAY_119394
SET_003644,2026-08-03T13:53:22,PayFlow,INR,35,55720.71,0.00,55720.71,BANK_002,PFSET_00003644,PAY_111899,PAY_109247
SET_003645,2026-08-01T16:04:15,PayFlow,INR,42,45251.18,0.00,45251.18,BANK_002,PFSET_00003645,PAY_115371,PAY_115502
SET_003646,2026-08-02T18:13:28,PayFlow,INR,30,48862.96,0.00,48862.96,BANK_002,PFSET_00003646,PAY_113097,PAY_111559
SET_003647,2026-08-01T19:15:50,PayFlow,INR,27,25971.31,0.00,25971.31,BANK_002,PFSET_00003647,PAY_118084,PAY_112575
SET_003648,2026-07-31T21:56:16,PayFlow,INR,35,41474.96,0.00,41474.96,BANK_002,PFSET_00003648,PAY_110660,PAY_116371
SET_003649,2026-08-04T01:21:31,PayFlow,INR,29,33303.96,0.00,33303.96,BANK_002,PFSET_00003649,PAY_108940,PAY_114569
SET_003650,2026-08-02T04:17:09,PayFlow,INR,28,31685.38,0.00,31685.38,BANK_002,PFSET_00003650,PAY_111433,PAY_117682
SET_003651,2026-08-02T22:52:32,PayFlow,INR,36,35536.10,0.00,35536.10,BANK_002,PFSET_00003651,PAY_115941,PAY_110494
SET_003652,2026-08-01T05:16:43,PayFlow,INR,39,42905.52,0.00,42905.52,BANK_002,PFSET_00003652,PAY_110519,PAY_112305
SET_003653,2026-08-03T23:07:27,PayFlow,INR,30,37759.54,1628.70,36130.84,BANK_002,PFSET_00003653,PAY_112328,PAY_117392
SET_003654,2026-08-02T02:33:14,PayFlow,INR,39,35806.07,0.00,35806.07,BANK_002,PFSET_00003654,PAY_110544,PAY_116929
SET_003655,2026-08-01T16:31:54,PayFlow,INR,37,33612.38,0.00,33612.38,BANK_002,PFSET_00003655,PAY_116858,PAY_109547
SET_003656,2026-08-03T19:37:54,PayFlow,INR,30,37784.40,702.10,37082.30,BANK_002,PFSET_00003656,PAY_113630,PAY_113879
SET_003657,2026-08-01T20:57:19,PayFlow,INR,34,44346.23,0.00,44346.23,BANK_002,PFSET_00003657,PAY_114526,PAY_114746
SET_003658,2026-08-02T00:15:47,PayFlow,INR,32,45037.09,0.00,45037.09,BANK_002,PFSET_00003658,PAY_117318,PAY_112020
SET_003659,2026-08-03T21:19:58,PayFlow,INR,30,42281.46,0.00,42281.46,BANK_002,PFSET_00003659,PAY_117095,PAY_112746
SET_003660,2026-08-01T21:15:19,PayFlow,INR,28,31733.79,0.00,31733.79,BANK_002,PFSET_00003660,PAY_112077,PAY_118378
SET_003661,2026-08-03T02:16:55,PayFlow,INR,30,35672.60,0.00,35672.60,BANK_002,PFSET_00003661,PAY_110045,PAY_118261
SET_003662,2026-08-05T04:09:28,PayFlow,INR,34,39083.25,1562.75,37520.50,BANK_002,PFSET_00003662,PAY_112824,PAY_118985
SET_003663,2026-08-02T22:31:16,PayFlow,INR,33,34523.27,0.00,34523.27,BANK_002,PFSET_00003663,PAY_109422,PAY_117044
SET_003664,2026-08-05T07:34:49,PayFlow,INR,37,64107.47,0.00,64107.47,BANK_002,PFSET_00003664,PAY_111758,PAY_119309
SET_003665,2026-08-04T11:23:02,PayFlow,INR,38,49209.87,0.00,49209.87,BANK_002,PFSET_00003665,PAY_109634,PAY_125462
SET_003666,2026-08-03T22:38:16,PayFlow,INR,29,34776.46,0.00,34776.46,BANK_002,PFSET_00003666,PAY_127874,PAY_121343
SET_003667,2026-08-04T20:43:04,PayFlow,INR,33,40823.10,0.00,40823.10,BANK_002,PFSET_00003667,PAY_128447,PAY_124272
SET_003668,2026-08-03T01:00:18,PayFlow,INR,28,27750.84,0.00,27750.84,BANK_002,PFSET_00003668,PAY_125285,PAY_122670
SET_003669,2026-08-04T22:20:10,PayFlow,INR,31,30734.59,0.00,30734.59,BANK_002,PFSET_00003669,PAY_120322,PAY_127357
SET_003670,2026-08-04T03:19:34,PayFlow,INR,34,43280.50,0.00,43280.50,BANK_002,PFSET_00003670,PAY_124952,PAY_122735
SET_003671,2026-08-04T04:33:25,PayFlow,INR,40,54917.16,0.00,54917.16,BANK_002,PFSET_00003671,PAY_128897,PAY_124687
SET_003672,2026-08-03T06:19:24,PayFlow,INR,39,56913.07,564.40,56348.67,BANK_002,PFSET_00003672,PAY_121337,PAY_122932
SET_003673,2026-08-03T05:13:29,PayFlow,INR,33,36235.48,315.28,35920.20,BANK_002,PFSET_00003673,PAY_127227,PAY_121876
SET_003674,2026-08-04T20:23:54,PayFlow,INR,35,43609.51,0.00,43609.51,BANK_002,PFSET_00003674,PAY_120055,PAY_121986
SET_003675,2026-08-05T19:05:09,PayFlow,INR,35,48027.96,1054.92,46973.04,BANK_002,PFSET_00003675,PAY_120382,PAY_122245
SET_003676,2026-08-03T18:52:10,PayFlow,INR,36,40656.29,0.00,40656.29,BANK_002,PFSET_00003676,PAY_122097,PAY_129070
SET_003677,2026-08-06T18:46:38,PayFlow,INR,33,41630.56,0.00,41630.56,BANK_002,PFSET_00003677,PAY_121302,PAY_127323
SET_003678,2026-08-03T23:40:59,PayFlow,INR,36,44754.62,0.00,44754.62,BANK_002,PFSET_00003678,PAY_124971,PAY_126870
SET_003679,2026-08-03T23:19:53,PayFlow,INR,34,40220.59,0.00,40220.59,BANK_002,PFSET_00003679,PAY_125476,PAY_125855
SET_003680,2026-08-05T05:27:34,PayFlow,INR,33,39026.94,0.00,39026.94,BANK_002,PFSET_00003680,PAY_125505,PAY_128549
SET_003681,2026-08-03T22:34:12,PayFlow,INR,31,46781.97,0.00,46781.97,BANK_002,PFSET_00003681,PAY_127541,PAY_126278
SET_003682,2026-08-07T08:35:25,PayFlow,INR,29,37492.32,0.00,37492.32,BANK_002,PFSET_00003682,PAY_127796,PAY_120566
SET_003683,2026-08-06T15:43:39,PayFlow,INR,31,37959.39,0.00,37959.39,BANK_002,PFSET_00003683,PAY_127406,PAY_120454
SET_003684,2026-08-06T01:34:41,PayFlow,INR,44,47069.61,0.00,47069.61,BANK_002,PFSET_00003684,PAY_128207,PAY_129006
SET_003685,2026-08-05T01:54:23,PayFlow,INR,28,34882.11,0.00,34882.11,BANK_002,PFSET_00003685,PAY_126385,PAY_125686
SET_003686,2026-08-04T23:31:40,PayFlow,INR,30,39496.99,0.00,39496.99,BANK_002,PFSET_00003686,PAY_123590,PAY_126878
SET_003687,2026-08-08T02:00:32,PayFlow,INR,26,32252.30,0.00,32252.30,BANK_002,PFSET_00003687,PAY_126418,PAY_127199
SET_003688,2026-08-07T00:06:00,PayFlow,INR,46,59123.56,0.00,59123.56,BANK_002,PFSET_00003688,PAY_122462,PAY_126400
SET_003689,2026-08-07T23:17:11,PayFlow,INR,31,36477.80,0.00,36477.80,BANK_002,PFSET_00003689,PAY_123275,PAY_122107
SET_003690,2026-08-07T06:29:33,PayFlow,INR,26,30558.61,0.00,30558.61,BANK_002,PFSET_00003690,PAY_124554,PAY_124986
SET_003691,2026-08-07T13:54:49,PayFlow,INR,36,53840.44,0.00,53840.44,BANK_002,PFSET_00003691,PAY_126388,PAY_125914
SET_003692,2026-08-06T19:21:52,PayFlow,INR,36,48812.20,0.00,48812.20,BANK_002,PFSET_00003692,PAY_125251,PAY_119995
SET_003693,2026-08-07T17:54:38,PayFlow,INR,37,54273.41,0.00,54273.41,BANK_002,PFSET_00003693,PAY_122594,PAY_127231
SET_003694,2026-08-06T23:39:38,PayFlow,INR,30,39533.55,2600.64,36932.91,BANK_002,PFSET_00003694,PAY_125037,PAY_120542
SET_003695,2026-08-05T23:45:26,PayFlow,INR,35,49947.84,0.00,49947.84,BANK_002,PFSET_00003695,PAY_128685,PAY_127556
SET_003696,2026-08-08T23:34:00,PayFlow,INR,34,41159.02,0.00,41159.02,BANK_002,PFSET_00003696,PAY_123172,PAY_123362
SET_003697,2026-08-06T22:58:07,PayFlow,INR,31,44890.04,0.00,44890.04,BANK_002,PFSET_00003697,PAY_129100,PAY_124027
SET_003698,2026-08-08T05:14:19,PayFlow,INR,30,43263.26,0.00,43263.26,BANK_002,PFSET_00003698,PAY_123036,PAY_125948
SET_003699,2026-08-06T00:22:57,PayFlow,INR,30,37228.25,0.00,37228.25,BANK_002,PFSET_00003699,PAY_126359,PAY_127471
SET_003700,2026-08-06T23:18:33,PayFlow,INR,28,32755.61,0.00,32755.61,BANK_002,PFSET_00003700,PAY_125176,PAY_119878
SET_003701,2026-08-08T08:26:18,PayFlow,INR,32,29424.01,0.00,29424.01,BANK_002,PFSET_00003701,PAY_125164,PAY_124460
SET_003702,2026-08-07T21:57:14,PayFlow,INR,33,39576.28,1852.60,37723.68,BANK_002,PFSET_00003702,PAY_122052,PAY_127688
